Skoleår;Utdanningsprogram;Nivå;Skole;B;H;I;M;S
2023/24;Alle utdanningsprogram;Totalt;Vestfold;6 589;274;370;424;263
2023/24;BA;Totalt;Vestfold;300;21;20;18;27
2023/24;EL;Totalt;Vestfold;354;20;21;9;5
2023/24;FD;Totalt;Vestfold;101;5;6;19;22
2023/24;HS;Totalt;Vestfold;635;41;47;45;45
2023/24;ID;Totalt;Vestfold;543;5;23;17;7
2023/24;IM;Totalt;Vestfold;137;5;3;5;4
2023/24;KD;Totalt;Vestfold;141;17;12;14;9
2023/24;MD;Totalt;Vestfold;223;16;5;15;10
2023/24;ME;Totalt;Vestfold;138;11;11;7;7
2023/24;NA;Totalt;Vestfold;67;4;1;4;1
2023/24;PB;Totalt;Vestfold;384;15;26;24;20
2023/24;RM;Totalt;Vestfold;91;5;7;21;15
2023/24;SR;Totalt;Vestfold;287;7;7;29;20
2023/24;ST;Totalt;Vestfold;2 843;67;166;155;41
2023/24;TP;Totalt;Vestfold;345;35;15;42;30
2023/24;BA;vg 1;Vestfold;159;14;12;12;18
2023/24;EL;vg 1;Vestfold;173;13;9;5;2
2023/24;FD;vg 1;Vestfold;42;2;5;10;14
2023/24;HS;vg 1;Vestfold;315;28;28;24;30
2023/24;ID;vg 1;Vestfold;187;4;5;4;2
2023/24;IM;vg 1;Vestfold;67;3;2;3;3
2023/24;KD;vg 1;Vestfold;41;9;3;3;5
2023/24;MD;vg 1;Vestfold;75;5;1;6;8
2023/24;ME;vg 1;Vestfold;50;9;1;3;3
2023/24;NA;vg 1;Vestfold;37;3;0;1;1
2023/24;RM;vg 1;Vestfold;52;5;3;14;11
2023/24;SR;vg 1;Vestfold;160;6;3;15;17
2023/24;ST;vg 1;Vestfold;957;28;44;31;17
2023/24;TP;vg 1;Vestfold;163;23;8;29;21
2023/24;Alle utdanningsprogram;vg 1;Vestfold;2 478;152;124;160;152
2023/24;BA;vg 2;Vestfold;141;7;8;6;9
2023/24;EL;vg 2;Vestfold;156;6;6;3;3
2023/24;FD;vg 2;Vestfold;40;2;1;9;8
2023/24;HS;vg 2;Vestfold;290;13;12;17;14
2023/24;ID;vg 2;Vestfold;177;1;12;8;1
2023/24;IM;vg 2;Vestfold;70;2;1;2;1
2023/24;KD;vg 2;Vestfold;51;5;7;5;4
2023/24;MD;vg 2;Vestfold;71;6;4;4;2
2023/24;ME;vg 2;Vestfold;40;0;6;2;3
2023/24;NA;vg 2;Vestfold;28;1;1;3;0
2023/24;RM;vg 2;Vestfold;39;0;4;7;4
2023/24;SR;vg 2;Vestfold;127;1;4;14;3
2023/24;ST;vg 2;Vestfold;884;23;75;84;13
2023/24;TP;vg 2;Vestfold;182;11;7;13;9
2023/24;Alle utdanningsprogram;vg 2;Vestfold;2 296;78;148;177;74
2023/24;EL;vg 3;Vestfold;25;1;6;1;0
2023/24;FD;vg 3;Vestfold;19;1;0;0;0
2023/24;HS;vg 3;Vestfold;30;0;7;4;1
2023/24;ID;vg 3;Vestfold;179;0;6;5;4
2023/24;KD;vg 3;Vestfold;49;3;2;6;0
2023/24;MD;vg 3;Vestfold;77;5;0;5;0
2023/24;ME;vg 3;Vestfold;48;2;4;2;1
2023/24;NA;vg 3;Vestfold;2;0;0;0;0
2023/24;PB;vg 3;Vestfold;384;15;26;24;20
2023/24;ST;vg 3;Vestfold;1 002;16;47;40;11
2023/24;TP;vg 3;Vestfold;0;1;0;0;0
2023/24;Alle utdanningsprogram;vg 3;Vestfold;1 815;44;98;87;37
2023/24;Alle utdanningsprogram;Totalt;Thor Heyerdahl videregående skole;1 174;41;45;75;37
2023/24;BA;Totalt;Thor Heyerdahl videregående skole;74;8;4;5;10
2023/24;EL;Totalt;Thor Heyerdahl videregående skole;86;1;0;6;2
2023/24;HS;Totalt;Thor Heyerdahl videregående skole;102;6;3;5;2
2023/24;ID;Totalt;Thor Heyerdahl videregående skole;160;3;9;2;1
2023/24;MD;Totalt;Thor Heyerdahl videregående skole;58;3;3;4;1
2023/24;ME;Totalt;Thor Heyerdahl videregående skole;52;5;2;4;2
2023/24;PB;Totalt;Thor Heyerdahl videregående skole;45;3;5;8;3
2023/24;RM;Totalt;Thor Heyerdahl videregående skole;16;2;1;6;6
2023/24;SR;Totalt;Thor Heyerdahl videregående skole;75;1;1;7;3
2023/24;ST;Totalt;Thor Heyerdahl videregående skole;416;5;15;21;3
2023/24;TP;Totalt;Thor Heyerdahl videregående skole;90;4;2;7;4
2023/24;BA;vg 1;Thor Heyerdahl videregående skole;45;5;0;4;6
2023/24;EL;vg 1;Thor Heyerdahl videregående skole;43;1;0;4;0
2023/24;HS;vg 1;Thor Heyerdahl videregående skole;49;5;3;2;2
2023/24;ID;vg 1;Thor Heyerdahl videregående skole;57;2;1;0;0
2023/24;MD;vg 1;Thor Heyerdahl videregående skole;21;3;0;2;1
2023/24;ME;vg 1;Thor Heyerdahl videregående skole;18;4;0;2;1
2023/24;RM;vg 1;Thor Heyerdahl videregående skole;6;2;0;5;5
2023/24;SR;vg 1;Thor Heyerdahl videregående skole;40;1;0;4;1
2023/24;ST;vg 1;Thor Heyerdahl videregående skole;146;0;3;5;2
2023/24;TP;vg 1;Thor Heyerdahl videregående skole;41;2;1;7;3
2023/24;Alle utdanningsprogram;vg 1;Thor Heyerdahl videregående skole;466;25;8;35;21
2023/24;BA;vg 2;Thor Heyerdahl videregående skole;29;3;4;1;4
2023/24;EL;vg 2;Thor Heyerdahl videregående skole;43;0;0;2;2
2023/24;HS;vg 2;Thor Heyerdahl videregående skole;53;1;0;3;0
2023/24;ID;vg 2;Thor Heyerdahl videregående skole;55;1;4;0;0
2023/24;MD;vg 2;Thor Heyerdahl videregående skole;19;0;3;2;0
2023/24;ME;vg 2;Thor Heyerdahl videregående skole;18;0;2;1;1
2023/24;RM;vg 2;Thor Heyerdahl videregående skole;10;0;1;1;1
2023/24;SR;vg 2;Thor Heyerdahl videregående skole;35;0;1;3;2
2023/24;ST;vg 2;Thor Heyerdahl videregående skole;132;3;6;11;1
2023/24;TP;vg 2;Thor Heyerdahl videregående skole;49;2;1;0;1
2023/24;Alle utdanningsprogram;vg 2;Thor Heyerdahl videregående skole;443;10;22;24;12
2023/24;ID;vg 3;Thor Heyerdahl videregående skole;48;0;4;2;1
2023/24;MD;vg 3;Thor Heyerdahl videregående skole;18;0;0;0;0
2023/24;ME;vg 3;Thor Heyerdahl videregående skole;16;1;0;1;0
2023/24;PB;vg 3;Thor Heyerdahl videregående skole;45;3;5;8;3
2023/24;ST;vg 3;Thor Heyerdahl videregående skole;138;2;6;5;0
2023/24;Alle utdanningsprogram;vg 3;Thor Heyerdahl videregående skole;265;6;15;16;4
2023/24;Alle utdanningsprogram;Totalt;Sandefjord videregående skole;1 552;73;111;116;71
2023/24;EL;Totalt;Sandefjord videregående skole;53;7;1;0;0
2023/24;FD;Totalt;Sandefjord videregående skole;77;1;3;13;13
2023/24;HS;Totalt;Sandefjord videregående skole;155;13;24;15;18
2023/24;ID;Totalt;Sandefjord videregående skole;88;0;1;4;0
2023/24;IM;Totalt;Sandefjord videregående skole;54;0;1;4;1
2023/24;KD;Totalt;Sandefjord videregående skole;56;8;7;7;5
2023/24;MD;Totalt;Sandefjord videregående skole;106;10;1;5;3
2023/24;PB;Totalt;Sandefjord videregående skole;70;2;0;3;3
2023/24;RM;Totalt;Sandefjord videregående skole;23;1;3;4;1
2023/24;SR;Totalt;Sandefjord videregående skole;127;4;4;9;7
2023/24;ST;Totalt;Sandefjord videregående skole;670;20;60;38;13
2023/24;TP;Totalt;Sandefjord videregående skole;73;7;6;14;7
2023/24;EL;vg 1;Sandefjord videregående skole;28;2;0;0;0
2023/24;FD;vg 1;Sandefjord videregående skole;27;0;2;8;5
2023/24;HS;vg 1;Sandefjord videregående skole;74;6;11;5;13
2023/24;ID;vg 1;Sandefjord videregående skole;32;0;0;0;0
2023/24;IM;vg 1;Sandefjord videregående skole;29;0;0;3;0
2023/24;KD;vg 1;Sandefjord videregående skole;18;3;3;2;3
2023/24;MD;vg 1;Sandefjord videregående skole;35;1;0;2;2
2023/24;RM;vg 1;Sandefjord videregående skole;11;1;1;3;1
2023/24;SR;vg 1;Sandefjord videregående skole;74;4;1;4;6
2023/24;ST;vg 1;Sandefjord videregående skole;195;7;15;4;5
2023/24;TP;vg 1;Sandefjord videregående skole;35;6;5;9;5
2023/24;Alle utdanningsprogram;vg 1;Sandefjord videregående skole;558;30;38;40;40
2023/24;EL;vg 2;Sandefjord videregående skole;25;5;1;0;0
2023/24;FD;vg 2;Sandefjord videregående skole;31;1;1;5;8
2023/24;HS;vg 2;Sandefjord videregående skole;65;7;6;7;4
2023/24;ID;vg 2;Sandefjord videregående skole;25;0;1;4;0
2023/24;IM;vg 2;Sandefjord videregående skole;25;0;1;1;1
2023/24;KD;vg 2;Sandefjord videregående skole;15;3;3;2;2
2023/24;MD;vg 2;Sandefjord videregående skole;34;6;1;1;1
2023/24;RM;vg 2;Sandefjord videregående skole;12;0;2;1;0
2023/24;SR;vg 2;Sandefjord videregående skole;53;0;3;5;1
2023/24;ST;vg 2;Sandefjord videregående skole;212;5;33;21;5
2023/24;TP;vg 2;Sandefjord videregående skole;38;1;1;5;2
2023/24;Alle utdanningsprogram;vg 2;Sandefjord videregående skole;535;28;53;52;24
2023/24;FD;vg 3;Sandefjord videregående skole;19;0;0;0;0
2023/24;HS;vg 3;Sandefjord videregående skole;16;0;7;3;1
2023/24;ID;vg 3;Sandefjord videregående skole;31;0;0;0;0
2023/24;KD;vg 3;Sandefjord videregående skole;23;2;1;3;0
2023/24;MD;vg 3;Sandefjord videregående skole;37;3;0;2;0
2023/24;PB;vg 3;Sandefjord videregående skole;70;2;0;3;3
2023/24;ST;vg 3;Sandefjord videregående skole;263;8;12;13;3
2023/24;Alle utdanningsprogram;vg 3;Sandefjord videregående skole;459;15;20;24;7
2023/24;Alle utdanningsprogram;Totalt;Sande videregående skole;291;8;23;21;19
2023/24;EL;Totalt;Sande videregående skole;39;0;5;0;1
2023/24;HS;Totalt;Sande videregående skole;37;3;5;5;7
2023/24;ID;Totalt;Sande videregående skole;54;0;4;2;3
2023/24;ME;Totalt;Sande videregående skole;6;0;1;0;0
2023/24;PB;Totalt;Sande videregående skole;23;1;2;1;0
2023/24;ST;Totalt;Sande videregående skole;110;2;6;12;3
2023/24;TP;Totalt;Sande videregående skole;22;2;0;1;5
2023/24;EL;vg 1;Sande videregående skole;26;0;2;0;1
2023/24;HS;vg 1;Sande videregående skole;20;3;5;3;6
2023/24;ID;vg 1;Sande videregående skole;16;0;3;2;2
2023/24;ST;vg 1;Sande videregående skole;48;1;2;5;1
2023/24;TP;vg 1;Sande videregående skole;6;0;0;1;4
2023/24;Alle utdanningsprogram;vg 1;Sande videregående skole;116;4;12;11;14
2023/24;EL;vg 2;Sande videregående skole;13;0;3;0;0
2023/24;HS;vg 2;Sande videregående skole;17;0;0;2;1
2023/24;ID;vg 2;Sande videregående skole;20;0;1;0;0
2023/24;ST;vg 2;Sande videregående skole;31;1;2;3;1
2023/24;TP;vg 2;Sande videregående skole;16;2;0;0;1
2023/24;Alle utdanningsprogram;vg 2;Sande videregående skole;97;3;6;5;3
2023/24;ID;vg 3;Sande videregående skole;18;0;0;0;1
2023/24;ME;vg 3;Sande videregående skole;6;0;1;0;0
2023/24;PB;vg 3;Sande videregående skole;23;1;2;1;0
2023/24;ST;vg 3;Sande videregående skole;31;0;2;4;1
2023/24;Alle utdanningsprogram;vg 3;Sande videregående skole;78;1;5;5;2
2023/24;Alle utdanningsprogram;Totalt;Re videregående skole;697;15;27;23;19
2023/24;BA;Totalt;Re videregående skole;126;2;6;8;11
2023/24;HS;Totalt;Re videregående skole;124;5;4;3;2
2023/24;ID;Totalt;Re videregående skole;161;2;7;2;2
2023/24;PB;Totalt;Re videregående skole;29;1;0;0;1
2023/24;ST;Totalt;Re videregående skole;257;5;10;10;3
2023/24;BA;vg 1;Re videregående skole;58;2;6;6;7
2023/24;HS;vg 1;Re videregående skole;65;4;2;2;1
2023/24;ID;vg 1;Re videregående skole;56;2;0;0;0
2023/24;ST;vg 1;Re videregående skole;77;3;3;3;2
2023/24;Alle utdanningsprogram;vg 1;Re videregående skole;256;11;11;11;10
2023/24;BA;vg 2;Re videregående skole;68;0;0;2;4
2023/24;HS;vg 2;Re videregående skole;59;1;2;1;1
2023/24;ID;vg 2;Re videregående skole;52;0;5;0;1
2023/24;ST;vg 2;Re videregående skole;70;1;2;6;1
2023/24;Alle utdanningsprogram;vg 2;Re videregående skole;249;2;9;9;7
2023/24;ID;vg 3;Re videregående skole;53;0;2;2;1
2023/24;PB;vg 3;Re videregående skole;29;1;0;0;1
2023/24;ST;vg 3;Re videregående skole;110;1;5;1;0
2023/24;Alle utdanningsprogram;vg 3;Re videregående skole;192;2;7;3;2
2023/24;Alle utdanningsprogram;Totalt;Nøtterøy videregående skole;496;6;29;25;20
2023/24;HS;Totalt;Nøtterøy videregående skole;84;3;4;7;11
2023/24;PB;Totalt;Nøtterøy videregående skole;13;0;0;1;0
2023/24;ST;Totalt;Nøtterøy videregående skole;399;3;25;17;9
2023/24;HS;vg 1;Nøtterøy videregående skole;32;2;3;4;7
2023/24;ST;vg 1;Nøtterøy videregående skole;122;3;13;6;4
2023/24;Alle utdanningsprogram;vg 1;Nøtterøy videregående skole;154;5;16;10;11
2023/24;HS;vg 2;Nøtterøy videregående skole;38;1;1;2;4
2023/24;ST;vg 2;Nøtterøy videregående skole;146;0;5;9;2
2023/24;Alle utdanningsprogram;vg 2;Nøtterøy videregående skole;184;1;6;11;6
2023/24;HS;vg 3;Nøtterøy videregående skole;14;0;0;1;0
2023/24;PB;vg 3;Nøtterøy videregående skole;13;0;0;1;0
2023/24;ST;vg 3;Nøtterøy videregående skole;131;0;7;2;3
2023/24;Alle utdanningsprogram;vg 3;Nøtterøy videregående skole;158;0;7;4;3
2023/24;Alle utdanningsprogram;Totalt;Melsom videregående skole;135;7;6;10;6
2023/24;ME;Totalt;Melsom videregående skole;19;2;1;2;2
2023/24;NA;Totalt;Melsom videregående skole;67;4;1;4;1
2023/24;PB;Totalt;Melsom videregående skole;21;0;3;2;2
2023/24;ST;Totalt;Melsom videregående skole;28;1;1;2;1
2023/24;ME;vg 1;Melsom videregående skole;9;1;1;1;1
2023/24;NA;vg 1;Melsom videregående skole;37;3;0;1;1
2023/24;ST;vg 1;Melsom videregående skole;15;0;0;1;0
2023/24;Alle utdanningsprogram;vg 1;Melsom videregående skole;61;4;1;3;2
2023/24;ME;vg 2;Melsom videregående skole;4;0;0;0;0
2023/24;NA;vg 2;Melsom videregående skole;28;1;1;3;0
2023/24;ST;vg 2;Melsom videregående skole;8;1;1;1;0
2023/24;Alle utdanningsprogram;vg 2;Melsom videregående skole;40;2;2;4;0
2023/24;ME;vg 3;Melsom videregående skole;6;1;0;1;1
2023/24;NA;vg 3;Melsom videregående skole;2;0;0;0;0
2023/24;PB;vg 3;Melsom videregående skole;21;0;3;2;2
2023/24;ST;vg 3;Melsom videregående skole;5;0;0;0;1
2023/24;Alle utdanningsprogram;vg 3;Melsom videregående skole;34;1;3;3;4
2023/24;Alle utdanningsprogram;Totalt;Horten videregående skole;855;36;43;65;27
2023/24;EL;Totalt;Horten videregående skole;67;1;8;3;1
2023/24;FD;Totalt;Horten videregående skole;24;3;3;6;9
2023/24;HS;Totalt;Horten videregående skole;108;11;7;6;3
2023/24;ID;Totalt;Horten videregående skole;80;0;2;7;1
2023/24;IM;Totalt;Horten videregående skole;25;4;0;0;2
2023/24;ME;Totalt;Horten videregående skole;61;4;7;1;3
2023/24;PB;Totalt;Horten videregående skole;48;3;2;4;0
2023/24;SR;Totalt;Horten videregående skole;27;0;0;7;2
2023/24;ST;Totalt;Horten videregående skole;389;8;14;22;4
2023/24;TP;Totalt;Horten videregående skole;26;2;0;9;2
2023/24;EL;vg 1;Horten videregående skole;29;0;2;1;0
2023/24;FD;vg 1;Horten videregående skole;15;2;3;2;9
2023/24;HS;vg 1;Horten videregående skole;62;8;4;4;0
2023/24;ID;vg 1;Horten videregående skole;26;0;1;2;0
2023/24;IM;vg 1;Horten videregående skole;11;2;0;0;2
2023/24;ME;vg 1;Horten videregående skole;23;4;0;0;1
2023/24;SR;vg 1;Horten videregående skole;14;0;0;3;2
2023/24;ST;vg 1;Horten videregående skole;145;2;1;1;1
2023/24;TP;vg 1;Horten videregående skole;15;2;0;6;2
2023/24;Alle utdanningsprogram;vg 1;Horten videregående skole;340;20;11;19;17
2023/24;EL;vg 2;Horten videregående skole;29;1;0;1;1
2023/24;FD;vg 2;Horten videregående skole;9;1;0;4;0
2023/24;HS;vg 2;Horten videregående skole;46;3;3;2;3
2023/24;ID;vg 2;Horten videregående skole;25;0;1;4;0
2023/24;IM;vg 2;Horten videregående skole;14;2;0;0;0
2023/24;ME;vg 2;Horten videregående skole;18;0;4;1;2
2023/24;SR;vg 2;Horten videregående skole;13;0;0;4;0
2023/24;ST;vg 2;Horten videregående skole;116;3;9;17;1
2023/24;TP;vg 2;Horten videregående skole;11;0;0;3;0
2023/24;Alle utdanningsprogram;vg 2;Horten videregående skole;281;10;17;36;7
2023/24;EL;vg 3;Horten videregående skole;9;0;6;1;0
2023/24;ID;vg 3;Horten videregående skole;29;0;0;1;1
2023/24;ME;vg 3;Horten videregående skole;20;0;3;0;0
2023/24;PB;vg 3;Horten videregående skole;48;3;2;4;0
2023/24;ST;vg 3;Horten videregående skole;128;3;4;4;2
2023/24;Alle utdanningsprogram;vg 3;Horten videregående skole;234;6;15;10;3
2023/24;Alle utdanningsprogram;Totalt;Holmestrand videregående skole;157;10;17;23;12
2023/24;HS;Totalt;Holmestrand videregående skole;25;0;0;4;2
2023/24;PB;Totalt;Holmestrand videregående skole;27;1;7;1;2
2023/24;RM;Totalt;Holmestrand videregående skole;6;0;0;3;3
2023/24;ST;Totalt;Holmestrand videregående skole;92;5;10;13;3
2023/24;TP;Totalt;Holmestrand videregående skole;7;4;0;2;2
2023/24;HS;vg 1;Holmestrand videregående skole;13;0;0;4;1
2023/24;RM;vg 1;Holmestrand videregående skole;6;0;0;3;3
2023/24;ST;vg 1;Holmestrand videregående skole;30;3;2;2;2
2023/24;TP;vg 1;Holmestrand videregående skole;7;4;0;2;2
2023/24;Alle utdanningsprogram;vg 1;Holmestrand videregående skole;56;7;2;11;8
2023/24;HS;vg 2;Holmestrand videregående skole;12;0;0;0;1
2023/24;ST;vg 2;Holmestrand videregående skole;17;1;3;8;1
2023/24;Alle utdanningsprogram;vg 2;Holmestrand videregående skole;29;1;3;8;2
2023/24;PB;vg 3;Holmestrand videregående skole;27;1;7;1;2
2023/24;ST;vg 3;Holmestrand videregående skole;45;1;5;3;0
2023/24;Alle utdanningsprogram;vg 3;Holmestrand videregående skole;72;2;12;4;2
2023/24;Alle utdanningsprogram;Totalt;Greveskogen videregående skole;703;26;33;41;22
2023/24;IM;Totalt;Greveskogen videregående skole;58;1;2;1;1
2023/24;MD;Totalt;Greveskogen videregående skole;59;3;1;6;6
2023/24;RM;Totalt;Greveskogen videregående skole;46;2;3;8;5
2023/24;SR;Totalt;Greveskogen videregående skole;58;2;2;6;8
2023/24;ST;Totalt;Greveskogen videregående skole;482;18;25;20;2
2023/24;IM;vg 1;Greveskogen videregående skole;27;1;2;0;1
2023/24;MD;vg 1;Greveskogen videregående skole;19;1;1;2;5
2023/24;RM;vg 1;Greveskogen videregående skole;29;2;2;3;2
2023/24;SR;vg 1;Greveskogen videregående skole;32;1;2;4;8
2023/24;ST;vg 1;Greveskogen videregående skole;179;9;5;4;0
2023/24;Alle utdanningsprogram;vg 1;Greveskogen videregående skole;286;14;12;13;16
2023/24;IM;vg 2;Greveskogen videregående skole;31;0;0;1;0
2023/24;MD;vg 2;Greveskogen videregående skole;18;0;0;1;1
2023/24;RM;vg 2;Greveskogen videregående skole;17;0;1;5;3
2023/24;SR;vg 2;Greveskogen videregående skole;26;1;0;2;0
2023/24;ST;vg 2;Greveskogen videregående skole;152;8;14;8;1
2023/24;Alle utdanningsprogram;vg 2;Greveskogen videregående skole;244;9;15;17;5
2023/24;MD;vg 3;Greveskogen videregående skole;22;2;0;3;0
2023/24;ST;vg 3;Greveskogen videregående skole;151;1;6;8;1
2023/24;Alle utdanningsprogram;vg 3;Greveskogen videregående skole;173;3;6;11;1
2023/24;Alle utdanningsprogram;Totalt;Færder videregående skole;529;48;36;25;30
2023/24;BA;Totalt;Færder videregående skole;100;11;10;5;6
2023/24;EL;Totalt;Færder videregående skole;109;10;7;0;1
2023/24;KD;Totalt;Færder videregående skole;85;9;5;7;4
2023/24;PB;Totalt;Færder videregående skole;108;3;7;4;9
2023/24;TP;Totalt;Færder videregående skole;127;15;7;9;10
2023/24;BA;vg 1;Færder videregående skole;56;7;6;2;5
2023/24;EL;vg 1;Færder videregående skole;47;10;5;0;1
2023/24;KD;vg 1;Færder videregående skole;23;6;0;1;2
2023/24;TP;vg 1;Færder videregående skole;59;9;2;4;5
2023/24;Alle utdanningsprogram;vg 1;Færder videregående skole;185;32;13;7;13
2023/24;BA;vg 2;Færder videregående skole;44;4;4;3;1
2023/24;EL;vg 2;Færder videregående skole;46;0;2;0;0
2023/24;KD;vg 2;Færder videregående skole;36;2;4;3;2
2023/24;TP;vg 2;Færder videregående skole;68;6;5;5;5
2023/24;Alle utdanningsprogram;vg 2;Færder videregående skole;194;12;15;11;8
2023/24;EL;vg 3;Færder videregående skole;16;0;0;0;0
2023/24;KD;vg 3;Færder videregående skole;26;1;1;3;0
2023/24;PB;vg 3;Færder videregående skole;108;3;7;4;9
2023/24;Alle utdanningsprogram;vg 3;Færder videregående skole;150;4;8;7;9
2022/23;Alle utdanningsprogram;Totalt;Vestfold;6 707;218;304;374;252
2022/23;BA;Totalt;Vestfold;308;13;19;28;33
2022/23;EL;Totalt;Vestfold;362;7;11;3;9
2022/23;FD;Totalt;Vestfold;96;10;4;13;17
2022/23;HS;Totalt;Vestfold;692;27;40;39;43
2022/23;ID;Totalt;Vestfold;561;6;15;14;2
2022/23;IM;Totalt;Vestfold;125;3;2;9;4
2022/23;KD;Totalt;Vestfold;133;22;13;12;1
2022/23;MD;Totalt;Vestfold;238;10;5;10;2
2022/23;ME;Totalt;Vestfold;157;3;12;12;9
2022/23;NA;Totalt;Vestfold;74;0;0;6;7
2022/23;PB;Totalt;Vestfold;345;20;32;32;22
2022/23;RM;Totalt;Vestfold;90;10;4;13;11
2022/23;SR;Totalt;Vestfold;229;8;4;29;25
2022/23;ST;Totalt;Vestfold;2 921;62;133;131;26
2022/23;TP;Totalt;Vestfold;376;17;10;23;41
2022/23;BA;vg 1;Vestfold;168;7;14;20;24
2022/23;EL;vg 1;Vestfold;192;4;2;2;4
2022/23;FD;vg 1;Vestfold;42;4;4;7;11
2022/23;HS;vg 1;Vestfold;322;14;24;22;23
2022/23;ID;vg 1;Vestfold;199;2;3;1;1
2022/23;IM;vg 1;Vestfold;69;3;1;5;2
2022/23;KD;vg 1;Vestfold;61;9;7;6;0
2022/23;MD;vg 1;Vestfold;84;3;2;6;0
2022/23;ME;vg 1;Vestfold;42;1;5;9;6
2022/23;NA;vg 1;Vestfold;32;0;0;4;6
2022/23;RM;vg 1;Vestfold;48;10;4;7;7
2022/23;SR;vg 1;Vestfold;140;5;3;19;16
2022/23;ST;vg 1;Vestfold;986;29;41;42;14
2022/23;TP;vg 1;Vestfold;203;9;7;17;29
2022/23;Alle utdanningsprogram;vg 1;Vestfold;2 588;100;117;167;143
2022/23;BA;vg 2;Vestfold;140;5;5;8;9
2022/23;EL;vg 2;Vestfold;138;3;7;0;4
2022/23;FD;vg 2;Vestfold;46;6;0;5;6
2022/23;HS;vg 2;Vestfold;340;13;14;15;17
2022/23;ID;vg 2;Vestfold;182;2;5;4;0
2022/23;IM;vg 2;Vestfold;56;0;1;4;2
2022/23;KD;vg 2;Vestfold;36;9;3;5;0
2022/23;MD;vg 2;Vestfold;74;3;3;2;1
2022/23;ME;vg 2;Vestfold;49;1;5;1;3
2022/23;NA;vg 2;Vestfold;29;0;0;1;1
2022/23;RM;vg 2;Vestfold;42;0;0;6;4
2022/23;SR;vg 2;Vestfold;89;3;1;10;9
2022/23;ST;vg 2;Vestfold;986;19;54;46;6
2022/23;TP;vg 2;Vestfold;173;8;3;6;12
2022/23;Alle utdanningsprogram;vg 2;Vestfold;2 380;72;101;113;74
2022/23;BA;vg 3;Vestfold;0;1;0;0;0
2022/23;EL;vg 3;Vestfold;32;0;2;1;1
2022/23;FD;vg 3;Vestfold;8;0;0;1;0
2022/23;HS;vg 3;Vestfold;30;0;2;2;3
2022/23;ID;vg 3;Vestfold;180;2;7;9;1
2022/23;KD;vg 3;Vestfold;36;4;3;1;1
2022/23;MD;vg 3;Vestfold;80;4;0;2;1
2022/23;ME;vg 3;Vestfold;66;1;2;2;0
2022/23;NA;vg 3;Vestfold;13;0;0;1;0
2022/23;PB;vg 3;Vestfold;345;20;32;32;22
2022/23;ST;vg 3;Vestfold;949;14;38;43;6
2022/23;Alle utdanningsprogram;vg 3;Vestfold;1 739;46;86;94;35
2022/23;Alle utdanningsprogram;Totalt;Thor Heyerdahl videregående skole;1 212;30;47;49;63
2022/23;BA;Totalt;Thor Heyerdahl videregående skole;88;5;8;10;18
2022/23;EL;Totalt;Thor Heyerdahl videregående skole;94;1;1;0;0
2022/23;HS;Totalt;Thor Heyerdahl videregående skole;103;3;6;1;8
2022/23;ID;Totalt;Thor Heyerdahl videregående skole;170;2;8;0;1
2022/23;MD;Totalt;Thor Heyerdahl videregående skole;61;2;2;4;0
2022/23;ME;Totalt;Thor Heyerdahl videregående skole;65;2;1;2;4
2022/23;PB;Totalt;Thor Heyerdahl videregående skole;43;3;5;6;4
2022/23;RM;Totalt;Thor Heyerdahl videregående skole;33;0;1;3;6
2022/23;SR;Totalt;Thor Heyerdahl videregående skole;58;2;1;4;8
2022/23;ST;Totalt;Thor Heyerdahl videregående skole;401;6;12;15;5
2022/23;TP;Totalt;Thor Heyerdahl videregående skole;96;4;2;4;9
2022/23;BA;vg 1;Thor Heyerdahl videregående skole;47;4;8;7;16
2022/23;EL;vg 1;Thor Heyerdahl videregående skole;48;0;0;0;0
2022/23;HS;vg 1;Thor Heyerdahl videregående skole;54;1;5;1;3
2022/23;ID;vg 1;Thor Heyerdahl videregående skole;61;1;0;0;1
2022/23;MD;vg 1;Thor Heyerdahl videregående skole;22;0;2;4;0
2022/23;ME;vg 1;Thor Heyerdahl videregående skole;23;1;0;1;1
2022/23;RM;vg 1;Thor Heyerdahl videregående skole;10;0;1;1;4
2022/23;SR;vg 1;Thor Heyerdahl videregående skole;39;2;0;3;4
2022/23;ST;vg 1;Thor Heyerdahl videregående skole;147;4;1;2;2
2022/23;TP;vg 1;Thor Heyerdahl videregående skole;52;1;0;3;7
2022/23;Alle utdanningsprogram;vg 1;Thor Heyerdahl videregående skole;503;14;17;22;38
2022/23;BA;vg 2;Thor Heyerdahl videregående skole;41;1;0;3;2
2022/23;EL;vg 2;Thor Heyerdahl videregående skole;46;1;1;0;0
2022/23;HS;vg 2;Thor Heyerdahl videregående skole;49;2;1;0;5
2022/23;ID;vg 2;Thor Heyerdahl videregående skole;52;0;4;0;0
2022/23;MD;vg 2;Thor Heyerdahl videregående skole;17;0;0;0;0
2022/23;ME;vg 2;Thor Heyerdahl videregående skole;16;0;1;1;3
2022/23;RM;vg 2;Thor Heyerdahl videregående skole;23;0;0;2;2
2022/23;SR;vg 2;Thor Heyerdahl videregående skole;19;0;1;1;4
2022/23;ST;vg 2;Thor Heyerdahl videregående skole;142;2;8;5;2
2022/23;TP;vg 2;Thor Heyerdahl videregående skole;44;3;2;1;2
